sample_id,subject_id,subject_group,webcam_video_path,wearcam_video_path,audio_path,start_code,end_code,start_seconds,end_seconds,duration_seconds,cheat_type_id,cheat_type_name,reference_usage,notes
subject16_003,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0015,0025,15,25,10,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_004,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0438,0446,278,286,8,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_005,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0449,0453,289,293,4,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_006,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0705,0713,425,433,8,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_007,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0708,0712,428,432,4,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_008,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0718,0725,438,445,7,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_009,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0719,0721,439,441,2,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_010,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0724,0725,444,445,1,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_011,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0727,0730,447,450,3,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_012,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0733,0734,453,454,1,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_013,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0729,0732,449,452,3,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_014,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0738,0743,458,463,5,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_015,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0746,0747,466,467,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_016,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0838,0843,518,523,5,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_017,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,0914,0916,554,556,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_018,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,1403,1433,843,873,30,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_019,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,1434,1448,874,888,14,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_020,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,1501,1506,901,906,5,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject16_021,subject16,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra51.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra52.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject16\dhingra5.wav,1537,1541,937,941,4,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_001,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0054,0114,54,74,20,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_002,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0116,0119,76,79,3,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_003,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0120,0139,80,99,19,1,type_1,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_004,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0456,0521,296,321,25,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_005,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0639,0646,399,406,7,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_006,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0653,0654,413,414,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_007,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0659,0700,419,420,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_008,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0704,0730,424,450,26,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_009,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0733,0734,453,454,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_010,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0736,0737,456,457,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_011,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0740,0742,460,462,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_012,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0744,0748,464,468,4,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_013,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0751,0756,471,476,5,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject17_014,subject17,acting_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject17\zhoulian.wav,0804,0816,484,496,12,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
